District,Geographical Area,Forest,Forest Area Area %,Non agricultural uses Land not available for Cultivation,Barren Uncultivatable Land Land not available for Cultivation,Total Land not available for Cultivation,"Non-Cultivable Land Area %,Non-Cultivable Land",Cultivable waste Other Uncultivated Land,Permanent Pasture Other Uncultivated Land,"Permanent Pasture Area %,Other Uncultivated",Trees and Groves Other Uncultivated Land,Total Other Uncultivated Land,Current Fallow Land,Other Fallow Land,Total Fallow Land,Net Area sown,More than Once Area sown,Total Area sown,Net area Sown to Geographical Area Area sown,Length in kms canals Gross and Gross Net Area Irrigated,Gross Irrigated Area canals Gross and Gross Net Area Irrigated,Gross Net Area Irrigated canals Gross and Gross Net Area Irrigated,Nos Tanks Gross and Gross Net Area Irrigated,Gross Irrigated Area Tanks Gross and Gross Net Area Irrigated,Gross Net Area Irrigated Tanks Gross and Gross Net Area Irrigated,Nos Open Gross and Gross Net Area Irrigated,Gross Irrigated Area Open Gross and Gross Net Area Irrigated,Gross Net Area Irrigated Open Gross and Gross Net Area Irrigated,Nos Tube wells Gross Net Area Irrigated Hectares,Gross Irrigated Area Tube wells Gross Net Area Irrigated Hectares,Gross Net Area Irrigated Tube wells Gross Net Area Irrigated Hectares,Nos Lift Irrigation Gross Net Area Irrigated Hectares,Gross Irrigated Area Lift Irrigation Gross Net Area Irrigated Hectares,Net Area Irrigated Lift Irrigation Gross Net Area Irrigated Hectares,Gross Irrigated Area Gross Net Area Irrigated Hectares,Gross Net Area Irrigated Gross Net Area Irrigated Hectares,Gross Irrigated Area Total Gross Net Area Irrigated Hectares,Gross Net Area Irrigated Total Gross Net Area Irrigated Hectares,Net Irrigated Area %,Paddy Area under Cereals,Jowar Area under Cereals,Bajra Area under Cereals,Maize Area under Cereals,Ragi Area under Cereals,Wheat Area under Cereals,Others Cereals Area under Cereals,Area under Cereals,Tur Area Under Pulses,Horse Gram Area Under Pulses,Black Gram Area Under Pulses,Green Gram Area Under Pulses,Avare Area Under Pulses,Cowpea Area Under Pulses,Bengal Gram Pulses,Other Pulses Pulses,Total Pulses including Tur Bengal Gram Pulses,Total Food Grains Pulses,Food Grains to total area sown,Total Area of Flower Crops,Ground Nut oil seeds,Sun Flower oil seeds,Saf flower oil seeds,Castor oil seeds,Sesamum oil seeds,Niger oil seeds,Soyabean oil seeds,Linseed oil seeds,Other Oil seeds oil seeds,Total Oil Seeds oil seeds,Oil Seed Area Area %,Banana Fruits,Mango Fruits,Lemon Fruits,Pineapple Fruits,Guava Fruits,Grapes Fruits,Sapota Fruits,Pomogranate Fruits,Papaya Fruits,Oranage Fruits,Watermelon Fruits,Others Fruits,Total Fruits,Tomato Vegetables,Brinjal Vegetables,Cucumber Vegetables,Beans Vegetables,Cluster Beans Vegetables,Cabbage Vegetables,Ridge Gourd Vegetables,Bitter Gourd Vegetables,Raddish Vegetables,Onion Vegetables,Beetroot Vegetables,Carrot Vegetables,Knol khol Vegetables,Ladies Finger Vegetables,Green Chillies Vegetables,Snake gourd Vegetables,Bottel Gourd Vegetables,Potato Vegetables,Pumpkin Vegetables,Cauliflower Vegetables,Others Vegetables,Total Leafy Vegetables Vegetables,Total Vegetables Vegetables,Cotton,Sugar Cane,Tobacco,Total Fibers,Total Condiments spices,coconuts,Arecanuts,Total plantation crops,Paddy Production of Cereals,Jowar Production of Cereals,Bajra Production of Cereals,Maize Production of Cereals,Ragi Production of Cereals,Wheat Production of Cereals,Total Small Minor Millets Production of Cereals,Total Cereals Minor Millets Production of Cereals,Tur Production of Pulses,Horse Gram Production of Pulses,Black Gram Production of Pulses,Green Gram Production of Pulses,Avare Production of Pulses,Cowpea Production of Pulses,Bengal Gram Production of Pulses,Other Pulses Production of Pulses,Total Pulses Production of Pulses,Total Food Grains Production of Pulses,food grains production %,Ground nut,Sun Flower,Saf flower,Castor,Sesamum,Linseed,Soyabean,Niger Seed,Including other Total Oil Seeds,Harvesting Sugar Cane,Coconut in Thousand Nuts,Arecanut Processed,Cardamom,Pepper,Cashewnut Processed,Cocoa,Banana,Mango,Lemon,Pineapple,Guava,Grapes,Sapota,Pomegranate,Papaya,Potato,Tomato,Brinjal,Beans,Cluster Beans,Onion,Green chillies,Total Leafy Vegetables,Total Gourd Variety Vegetables,Paddy Yield of Cereals K.g Hect,Jowar Yield of Cereals K.g Hect,Bajra Yield of Cereals K.g Hect,Maize Yield of Cereals K.g Hect,Ragi Yield of Cereals K.g Hect,Wheat Yield of Cereals K.g Hect,Total Smal Millets Yield of Cereals K.g Hect,Total Cereals Millets Yield of Cereals K.g Hect,Tur Yield of Pulses In Kgs Hectares,Horse Gram Yield of Pulses In Kgs Hectares,Black Gram Yield of Pulses In Kgs Hectares,Green Gram Yield of Pulses In Kgs Hectares,Avare Yield of Pulses In Kgs Hectares,Cowpea Yield of Pulses In Kgs Hectares,Bengal Gram Yield of Pulses In Kgs Hectares,Other Pulses Yield of Pulses In Kgs Hectares,Total Pulses Yield of Pulses In Kgs Hectares,Total Food Grains Yield of Pulses In Kgs Hectares,Total Oil Seeds,Cotton In Bales,Sugar Cane Tonnes per Hectares,Tobacco in kgs Hectares,Cocoa In Tonnes,Forest Area in Sq Km Forest Department,Saplings Planted In Lakhs Forest Department,Number Government,Capacity Government,Number Private,Capacity Private,Number Total,Capacity Total,Nitrogen,Phosphorus,Potash,Total,chemical fertilizers distributed %,Paddy,Wheat,Jowar,Ragi,Maize,Bajra,Bengal Gram,Tur,Black Gram,Green Gram,Cowpea,Ground Nut,Sun flower,Total Quantity,seeds distributed to STate Total,Regulated Markets,Sub Markets,Total Markets,Mulbery Area Hects,Cocoon Production In Tonnes,No. of villages under Mulberry,SC Sericulturists,ST Sericulturists,Other Sericulturists,Total Sericulturists,Value of silk Cocoon Produced Rs. in lakhs,Cocoon Markets,Sc Farmers and reelers benefited under Sericulture Development Programme,St Farmers and reelers benefited under Sericulture Development Programme,Others Farmers and reelers benefited under Sericulture Development Programme,Total Farmers and reelers benefited under Sericulture Development Programme,Sc Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders,St Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders,Others Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders,Total Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders,Sc No.of farmers and reelers benefited under balance amount under 2013 Act,St No.of farmers and reelers benefited under balance amount under 2013 Act,Others No.of farmers and reelers benefited under balance amount under 2013 Act,No. of farmers benefited under Pradhana Mantri Krishi Sinchayee Yojana,No. of farmers benefited under Rashtriya Krishi Vikasa Yojana,Male Marginal Agricultural Land Holders Below 1 Ha. Sc Numbers,Female Marginal Agricultural Land Holders Below 1 Ha. Sc Numbers,Institutions Marginal Agricultural Land Holders Below 1 Ha. Sc Numbers,Total Marginal Agricultural Land Holders Below 1 Ha. Sc Numbers,Male Marginal Agricultural Land Holders Below 1 Ha. Sc Area,Female Marginal Agricultural Land Holders Below 1 Ha. Sc Area,Institutions Marginal Agricultural Land Holders Below 1 Ha. Sc Area,Total Marginal Agricultural Land Holders Below 1 Ha. Sc Area,Male Marginal Agricultural Land Holders Below 1 Hectare Numbers,Female Marginal Agricultural Land Holders Below 1 Hectare Numbers,Institutions Marginal Agricultural Land Holders Below 1 Hectare Numbers,Total Marginal Agricultural Land Holders Below 1 Hectare Numbers,Male Marginal Agricultural Land Holders Below 1 Hectare Area,Female Marginal Agricultural Land Holders Below 1 Hectare Area,Institutions Marginal Agricultural Land Holders Below 1 Hectare Area,Total Marginal Agricultural Land Holders Below 1 Hectare Area,Male Marginal Agricultural Land Holders Below 1 Hectare Others Numbers,Female Marginal Agricultural Land Holders Below 1 Hectare Others Numbers,Institution Marginal Agricultural Land Holders Below 1 Hectare Others Numbers,Total Marginal Agricultural Land Holders Below 1 Hectare Others Numbers,Male Marginal Agricultural Land Holders Below 1 Hectare Others Area,Female Marginal Agricultural Land Holders Below 1 Hectare Others Area,Institutions Marginal Agricultural Land Holders Below 1 Hectare Others Area,Total Marginal Agricultural Land Holders Below 1 Hectare Others Area,Male Marginal Agricultural Land Holders Below 1 Hectare Total Numbers,Female Marginal Agricultural Land Holders Below 1 Hectare Total Numbers,Institution Marginal Agricultural Land Holders Below 1 Hectare Total Numbers,Total Marginal Agricultural Land Holders Below 1 Hectare Total Numbers,Male Marginal Agricultural Land Holders Below 1 Hectare Total Area,Female Marginal Agricultural Land Holders Below 1 Hectare Total Area,Institutions Marginal Agricultural Land Holders Below 1 Hectare Total Area,Total Marginal Agricultural Land Holders Below 1 Hectare Total Area,"marginal land holders %,Marginal Landholders Total",Male Small Agricultural Land Holders 1-2 Hectare Sc Numbers,Female Small Agricultural Land Holders 1-2 Hectare Sc Numbers,Institution Small Agricultural Land Holders 1-2 Hectare Sc Numbers,Total Small Agricultural Land Holders 1-2 Hectare Sc Numbers,Male Small Agricultural Land Holders 1-2 Hectare Sc Area,Female Small Agricultural Land Holders 1-2 Hectare Sc Area,Institutions Small Agricultural Land Holders 1-2 Hectare Sc Area,Total Small Agricultural Land Holders 1-2 Hectare Sc Area,Male Small Agricultural Land Holders 1-2 Hectare St Numbers,Female Small Agricultural Land Holders 1-2 Hectare St Numbers,Institution Small Agricultural Land Holders 1-2 Hectare St Numbers,Total Small Agricultural Land Holders 1-2 Hectare St Numbers,Male Small Agricultural Land Holders 1-2 Hectare St Area,Female Small Agricultural Land Holders 1-2 Hectare St Area,Institutions Small Agricultural Land Holders 1-2 Hectare St Area,Total Small Agricultural Land Holders 1-2 Hectare St Area,Male Small Agricultural Land Holders 1-2 Hectare Others Numbers,Female Small Agricultural Land Holders 1-2 Hectare Others Numbers,Institution Small Agricultural Land Holders 1-2 Hectare Others Numbers,Total Small Agricultural Land Holders 1-2 Hectare Others Numbers,Male Small Agricultural Land Holders 1-2 Hectare Others Area,Female Small Agricultural Land Holders 1-2 Hectare Others Area,Institutions Small Agricultural Land Holders 1-2 Hectare Others Area,Total Small Agricultural Land Holders 1-2 Hectare Others Area,Male Small Agricultural Land Holders 1-2 Hectare Total Numbers,Female Small Agricultural Land Holders 1-2 Hectare Total Numbers,Institution Small Agricultural Land Holders 1-2 Hectare Total Numbers,Total Small Agricultural Land Holders 1-2 Hectare Total Numbers,Male Small Agricultural Land Holders 1-2 Hectare Total Area,Female Small Agricultural Land Holders 1-2 Hectare Total Area,Institutions Small Agricultural Land Holders 1-2 Hectare Total Area,Total Small Agricultural Land Holders 1-2 Hectare Total Area,"small land holders to total land holders,Small Landholders Total",Male Semi Medium Agricultural Land Holders 2-4 Hectares Sc Numbers,Female Semi Medium Agricultural Land Holders 2-4 Hectares Sc Numbers,Institution Semi Medium Agricultural Land Holders 2-4 Hectares Sc Numbers,Total Semi Medium Agricultural Land Holders 2-4 Hectares Sc Numbers,Male Semi Medium Agricultural Land Holders 2-4 Hectares Sc Area,Female Semi Medium Agricultural Land Holders 2-4 Hectares Sc Area,Institutions Semi Medium Agricultural Land Holders 2-4 Hectares Sc Area,Total Semi Medium Agricultural Land Holders 2-4 Hectares Sc Area,Male Semi Medium Agricultural Land Holders 2-4 Hectares St Numbers,Female Semi Medium Agricultural Land Holders 2-4 Hectares St Numbers,Institution Semi Medium Agricultural Land Holders 2-4 Hectares St Numbers,Total Semi Medium Agricultural Land Holders 2-4 Hectares St Numbers,Male Semi Medium Agricultural Land Holders 2-4 Hectares St Area,Female Semi Medium Agricultural Land Holders 2-4 Hectares St Area,Institutions Semi Medium Agricultural Land Holders 2-4 Hectares St Area,Total Semi Medium Agricultural Land Holders 2-4 Hectares St Area,Male Semi Medium Agricultural Land Holders 2-4 Hectares Others Numbers,Female Semi Medium Agricultural Land Holders 2-4 Hectares Others Numbers,Institution Semi Medium Agricultural Land Holders 2-4 Hectares Others Numbers,Total Semi Medium Agricultural Land Holders 2-4 Hectares Others Numbers,Male Semi Medium Agricultural Land Holders 2-4 Hectares Others Area,Female Semi Medium Agricultural Land Holders 2-4 Hectares Others Area,Institutions Semi Medium Agricultural Land Holders 2-4 Hectares Others Area,Total Semi Medium Agricultural Land Holders 2-4 Hectares Others Area,"semi medium land holders to total land holders,Semi-Medium Landholders Total",Male Medium Agricultural Land Holders 4-10 Hectares Sc Numbers,Female Medium Agricultural Land Holders 4-10 Hectares Sc Numbers,Institution Medium Agricultural Land Holders 4-10 Hectares Sc Numbers,Total Medium Agricultural Land Holders 4-10 Hectares Sc Numbers,Male Medium Agricultural Land Holders 4-10 Hectares Sc Area,Female Medium Agricultural Land Holders 4-10 Hectares Sc Area,Institutions Medium Landholders 4-10 Ha Sc Area,Total Medium Landholders 4-10 Ha Sc Area,Male Medium Landholders 4-10 Ha St Numbers,Female Medium Landholders 4-10 Ha St Numbers,Institution Medium Landholders 4-10 Ha St Numbers,Total Medium Landholders 4-10 Ha St Numbers,Male Medium Landholders 4-10 Ha St Area,Female Medium Landholders 4-10 Ha St Area,Institutions Medium Landholders 4-10 Ha St Area,Total Medium Landholders 4-10 Ha St Area,Male Medium Landholders 4-10 Ha Others Numbers,Female Medium Landholders 4-10 Ha Others Numbers,Institution Medium Landholders 4-10 Ha Others Numbers,Total Medium Landholders 4-10 Ha Others Numbers,Male Medium Landholders 4-10 Ha Others Area,Female Medium Landholders 4-10 Ha Others Area,Institutions Medium Landholders 4-10 Ha Others Area,Total Medium Landholders 4-10 Ha Others Area,Male Medium Landholders 4-10 Ha Total Numbers,Female Medium Landholders 4-10 Ha Total Numbers,Institution Medium Landholders 4-10 Ha Total Numbers,Total Medium Landholders 4-10 Ha Total Numbers,Male Medium Landholders 4-10 Ha Total Area,Female Medium Landholders 4-10 Ha Total Area,Institutions Medium Landholders 4-10 Ha Total Area,Total Medium Landholders 4-10 Ha Total Area,% of medium land holders to total land holders Medium Agricultural Land Holders 4-10 Hectares Total,Male Large Agricultural Land Holders More than 10 Hectare Numbers,Female Large Agricultural Land Holders More than 10 Hectare Numbers,Institution Large Agricultural Land Holders More than 10 Hectare Numbers,Total Large Agricultural Land Holders More than 10 Hectare Numbers,Male Large Agricultural Land Holders More than 10 Hectare Area,Female Large Agricultural Land Holders More than 10 Hectare Area,Institutions Large Agricultural Land Holders More than 10 Hectare Area,Total Large Agricultural Land Holders More than 10 Hectare Area,Male Large Agricultural Land Holders More than 10 Hectar Numbers,Female Large Agricultural Land Holders More than 10 Hectar Numbers,Institution Large Agricultural Land Holders More than 10 Hectar Numbers,Total Large Agricultural Land Holders More than 10 Hectar Numbers,Male Large Agricultural Land Holders More than 10 Hectar Area,Female Large Agricultural Land Holders More than 10 Hectar Area,Institutions Large Agricultural Land Holders More than 10 Hectar Area,Total Large Agricultural Land Holders More than 10 Hectar Area,Male Large Agricultural Land Holders More than 10 Hectares Numbers,Female Large Agricultural Land Holders More than 10 Hectares Numbers,Institution Large Agricultural Land Holders More than 10 Hectares Numbers,Total Large Agricultural Land Holders More than 10 Hectares Numbers,Male Large Agricultural Land Holders More than 10 Hectares Area,Female Large Agricultural Land Holders More than 10 Hectares Area,Institutions Large Agricultural Land Holders More than 10 Hectares Area,Total Large Agricultural Land Holders More than 10 Hectares Area,% of large land holders to total land holders Large Agricultural Land Holders More than 10 Hectares,Male Total Landholders Sc Numbers,Female Total Landholders Sc Numbers,Institution Total Landholders Sc Numbers,Total Total Landholders Sc Numbers,Male Total Landholders Sc Area,Female Total Landholders Sc Area,Institutions Total Landholders Sc Area,Total Total Landholders Sc Area,Male Total Landholders St Numbers,Female Total Landholders St Numbers,Institution Total Landholders St Numbers,Total Total Landholders St Numbers,Male Total Landholders St Area,Female Total Landholders St Area,Institutions Total Landholders St Area,Total Total Landholders St Area,Male Total Landholders Others Numbers,Female Total Landholders Others Numbers,Institution Total Landholders Others Numbers,Total Total Landholders Others Numbers,Male Total Landholders Others Area,Female Total Landholders Others Area,Institutions Total Landholders Others Area,Total Total Landholders Others Area,Male Total Landholders Total Numbers,Female Total Landholders Total Numbers,Institution Total Landholders Total Numbers,Total Total Landholders Total Numbers,Male Total Landholders Total Area,Female Total Landholders Total Area,Institutions Total Landholders Total Area,Total Total Landholders Total Area
Bengaluru(U),217410,5055,2.33,125426,4911,130337,59.95,3889,5674,2.61,7648,17211,17043,6730,23773,41034,2949,43983,18.87,0.0,0,0,833,0,0,39,0,0,8749,18054,15678,0,0,0,0,0,18054,15678,38.21,361,365,9,1207,10661,3,26,12632,461,1096,7,5,620,72,12,7,2280,14912,33.9,1672,87,1,0,5,7,10,4,0,37,151,0.34,480.0,1160.0,18.0,0.0,671.0,540.0,471.0,81.0,81.0,0.0,0.0,1.0,3503.0,699.0,38.0,186.0,571.0,0.0,199.0,237.0,127.0,63.0,34.0,40.0,324.0,24.0,38.0,151.0,8.0,69.0,232.0,27.0,150.0,648.0,130.0,3995.0,14,30,1,19,910,1908,401,40,1984,501,8,3740,16982,3,25,23243,279,507,3,2,387,25,6,6,1215,24458,0.19,60,1,0,3,4,0,4,2,74,2565,13513,716,0,0,1,10.0,17159,20746,228,0,13291,18034,6739,47,1896,1214,35735,3071,10390,840,704,982,5976,1325,5784,1446,956,3261,1677,1090,1012,1937,638,487,508,341,657,365,509,865,561,1727,680,351,90.0,865,0.0,240.54,0.78,0,0.0,10,10920.0,10,10920.0,15626,8534,3863,28023,1.28,47.97,0.0,0.0,339.43,23.5,0.0,0.0,26.29,0.0,0.0,18.21,66.5,0.0,521.9,0.07,2,2,4,1066.75,1267.97,229,106,23,1294,1423,6492.08,2,16,1,226,243,30,0,1336,1366,0,0,0,80,110,3914,1262,0,5176,1706.77,542.52,0.0,2249.29,773,249,0,1022,321.19,104.76,0.0,425.95,60291,16585,0,76876,27265.68,7269.27,0.0,34534.95,64978,18096,6,83080,29293.64,7916.55,2.47,37212.66,77.48,605,176,0,781,820.63,242.01,0.0,1062.64,117,45,0,162,158.37,60.97,0.0,219.34,12714,3394,0,16108,17295.56,4620.78,0.0,21916.34,13436,3615,5,17056,18274.56,4923.76,6.6,23204.92,15.91,117,26,0,143,285.06,62.64,0.0,347.7,24,6,0,30,61.72,15.42,0.0,77.14,4442,1124,0,5566,11701.6,2935.53,0.0,14637.13,5.35,14,2,0,16,69.36,9.44,0.0,78.8,5,0,0,5,22.83,0.0,0.0,22.83,1014,242,0,1256,5428.25,1245.94,0.0,6674.19,1033,244,1,1278,5520.44,1255.38,5.68,6781.5,1.19,2,1,0,3,25.55,16.75,0.0,42.3,1,0,0,1,10.47,0.0,0.0,10.47,65,11,0,76,861.15,123.19,0.0,984.34,0.07,4652,1467,0,6119,2907.37,873.36,0.0,3780.73,920,300,0,1220,574.58,181.15,0.0,755.73,78526,21356,0,99882,62552.24,16194.71,0.0,78746.95,84098,23123,13,107234,66034.19,17249.22,17.47,83300.88
Bengaluru(R),229519,11322,4.93,47082,11124,58206,25.36,3898,3879,1.69,673,8450,18575,16043,34618,116923,1477,118400,50.94,0.0,0,0,1031,0,0,5963,0,0,18675,32572,31095,0,0,0,0,0,32572,31095,26.59,265,546,11,10504,42344,1,3,53674,815,2079,11,7,480,51,81,9,3533,57207,48.32,1548,162,1,1,12,1,7,0,2,5,191,0.16,954.0,5214.0,35.0,0.0,795.0,1069.0,461.0,160.0,102.0,2.0,1.0,23.0,8816.0,1218.0,204.0,273.0,774.0,9.0,195.0,226.0,141.0,57.0,51.0,156.0,178.0,116.0,120.0,257.0,66.0,118.0,268.0,70.0,294.0,15.0,221.0,5027.0,3,59,3,4,3720,3116,2924,56,1210,750,10,33282,69522,1,3,104778,782,1104,5,2,289,19,39,9,2249,107027,0.84,106,1,1,7,1,0,0,1,117,5044,22069,5222,0,0,15,0.0,32167,60312,1181,0,19685,41488,4930,1403,7635,4400,55568,3824,20745,818,579,2451,6149,13073,4806,1446,956,3335,1729,1090,1053,2055,1010,559,508,341,656,392,509,963,673,1970,661,351,90.0,865,0.0,514.0,1.83,0,0.0,2,15000.0,2,15000.0,10884,8595,2303,21782,0.99,40.87,0.0,0.0,1129.49,439.25,0.0,23.9,53.14,0.0,0.0,17.73,87.0,0.0,1791.38,0.24,2,5,7,7032.09,3937.39,522,246,388,5990,6624,12148.16,1,134,63,424,621,23,21,1140,1184,0,0,0,355,190,11942,3540,0,15482,4861.24,1481.19,0.0,6342.43,3915,1076,0,4991,1625.82,461.72,0.0,2087.54,100351,27952,0,128303,37751.54,10337.13,0.0,48088.67,116208,32568,84,148860,44238.6,12280.04,29.84,56548.48,76.99,2154,594,0,2748,2925.51,799.64,0.0,3725.15,985,229,0,1214,1334.41,309.44,0.0,1643.85,21093,5416,0,26509,28859.95,7392.74,0.0,36252.69,24232,6239,24,30495,33119.87,8501.82,34.42,41656.11,15.77,532,120,0,652,1369.1,322.54,0.0,1691.64,309,53,0,362,811.87,141.26,0.0,953.13,8026,1796,0,9822,21272.62,4730.81,0.0,26003.43,5.61,80,11,0,91,414.08,60.76,0.0,474.84,101,15,0,116,545.66,83.57,0.0,629.23,2215,430,0,2645,12248.18,2339.66,0.0,14587.84,2396,456,9,2861,13207.92,2483.99,68.81,15760.72,1.48,6,2,0,8,67.34,23.41,0.0,90.75,2,0,0,2,24.96,0.0,0.0,24.96,213,49,0,262,3027.92,683.43,0.0,3711.35,0.14,14714,4267,0,18981,9637.27,2687.54,0.0,12324.81,5312,1373,0,6685,4342.72,995.99,0.0,5338.71,131898,35643,0,167541,103160.21,25483.77,0.0,128643.98,151924,41283,140,193347,117140.2,29167.3,301.5,146609.0
Ramanagara,355912,69946,19.65,29675,24339,54014,15.18,1178,24662,6.93,3950,29790,26606,23444,50050,152112,10145,162257,42.74,178.0,8617,7641,808,391,360,12323,0,0,40254,41637,38711,4,60,60,0,0,50705,46772,30.75,3174,1703,7,3326,50308,1,15,58534,1379,7312,6,20,940,292,70,16,10035,68569,42.26,412,1169,1,3,149,287,11,5,0,0,1625,1.0,1578.0,32651.0,57.0,0.0,89.0,5.0,425.0,37.0,161.0,7.0,1.0,147.0,35158.0,230.0,101.0,34.0,135.0,0.0,13.0,27.0,14.0,7.0,1.0,0.0,2.0,0.0,38.0,206.0,0.0,4.0,2.0,0.0,0.0,416.0,5.0,1235.0,1,278,1,15,2176,30248,1811,334,10358,2339,6,8328,84621,1,13,105667,760,3815,3,6,633,98,34,14,5363,111030,0.87,1273,1,2,93,256,0,5,2,1631,23769,155786,3234,1,0,5,3.09,277534,42606,573,0,1335,56,3187,220,6440,18,2756,1100,1625,1,12,617,65,800,3435,1446,956,2636,1771,1090,912,1900,580,549,508,341,709,354,509,861,563,1704,1056,351,90.0,865,3.09,414.55,1.63,0,0.0,3,30186.0,3,30186.0,16043,2539,1053,19635,0.9,526.78,0.0,0.0,1142.35,111.2,0.0,0.0,73.24,0.0,0.0,48.72,23.2,0.0,1925.49,0.26,3,1,4,19275.06,19718.44,1298,2033,182,25991,28206,68728.64,7,235,17,935,1187,13,7,5246,5266,0,0,0,830,671,12557,3435,0,15992,5091.01,1475.98,0.0,6566.99,1940,610,0,2550,838.04,261.31,0.0,1099.35,152618,41921,0,194539,54015.71,15507.4,0.0,69523.11,167115,45966,319,213400,59944.76,17244.69,105.42,77294.87,79.31,2086,621,0,2707,2827.11,856.64,0.0,3683.75,418,117,0,535,559.59,154.85,0.0,714.44,27671,7654,0,35325,37178.28,10307.0,0.0,47485.28,30175,8392,57,38624,40564.98,11318.49,80.49,51963.96,14.35,576,132,0,708,1441.1,336.19,0.0,1777.29,110,31,0,141,285.18,75.67,0.0,360.85,10424,2784,0,13208,27034.3,7187.65,0.0,34221.95,5.24,55,12,0,67,272.84,81.19,0.0,354.03,26,2,0,28,153.81,11.04,0.0,164.85,2143,475,0,2618,11495.92,2591.15,0.0,14087.07,2224,489,24,2737,11922.57,2683.38,154.53,14760.48,1.02,1,0,0,1,10.35,0.0,0.0,10.35,1,1,0,2,10.89,14.54,0.0,25.43,148,30,0,178,2063.71,411.94,0.0,2475.65,0.08,15275,4200,0,19475,9642.41,2750.0,0.0,12392.41,2495,761,0,3256,1847.51,517.41,0.0,2364.92,193004,52864,0,245868,131787.92,36005.14,0.0,167793.06,210774,57825,472,269071,143277.84,39272.55,1292.51,183842.9
Chitradurga,770702,73719,9.57,55506,25403,80909,10.5,21612,88740,11.51,11317,121669,78087,75903,153990,340415,79486,419901,44.17,143.0,0,0,368,0,0,12031,0,0,60944,132665,105698,107,0,0,0,0,132665,105698,31.05,843,4173,1912,104566,21586,231,6406,139717,4054,3889,23,4262,1124,235,36624,27,50238,189955,45.24,1866,75074,1083,1129,305,147,0,20,28,0,77786,18.52,5109.0,2610.0,102.0,0.0,58.0,0.0,737.0,5337.0,650.0,8.0,248.0,342.0,15201.0,2120.0,358.0,157.0,88.0,23.0,79.0,161.0,28.0,43.0,20545.0,40.0,215.0,3.0,58.0,3445.0,6.0,0.0,0.0,47.0,31.0,342.0,172.0,27961.0,9483,15,14,9490,38220,52903,34385,179,2335,2950,783,224519,21571,176,6506,258839,1806,2465,11,923,695,73,15170,8,21151,279990,2.19,30623,721,594,175,132,6,20,0,32270,1282,343102,75946,0,152,3,6.8,113728,25745,2011,0,754,0,7293,60064,47993,0,36351,9275,1016,191,427687,34147,1130,5988,2916,744,431,2260,1052,800,1069,1950,469,667,508,228,651,327,436,304,443,1552,437,312,90.0,865,2.6,1767.2,14.84,0,0.0,3,12100.0,3,12100.0,18804,11729,7277,37810,1.72,0.0,120.6,364.23,2826.45,1753.1,139.71,20427.6,347.37,0.0,15.16,83.4,29450.6,118.78,55721.0,7.41,6,4,10,1979.19,845.55,282,195,281,1869,2345,2947.2,0,44,37,271,352,105,234,2178,2517,0,0,0,310,346,15676,5126,0,20802,8998.85,3144.77,0.0,12143.62,11895,4732,0,16627,6723.86,2827.7,0.0,9551.56,62312,19293,0,81605,32712.89,10506.32,0.0,43219.21,89883,29151,351,119385,48435.6,16478.79,175.31,65089.7,39.47,13013,4067,0,17080,18431.51,5784.01,0.0,24215.52,12132,4626,0,16758,17317.04,6590.32,0.0,23907.36,47718,15281,0,62999,67543.11,21734.12,0.0,89277.23,72863,23974,207,97044,103291.66,34108.45,298.09,137698.2,32.08,5656,1774,0,7430,14429.78,4475.76,0.0,18905.54,7161,2656,0,9817,19029.36,7071.94,0.0,26101.3,31109,9259,0,40368,84116.57,24928.16,0.0,109044.73,19.1,1447,450,0,1897,8020.67,2438.31,0.0,10458.98,2921,1016,0,3937,16452.93,5798.92,0.0,22251.85,14422,4231,0,18653,83116.67,24415.6,0.0,107532.27,18790,5697,145,24632,107590.27,32652.83,866.45,141109.55,8.14,148,38,0,186,2063.6,566.38,0.0,2629.98,451,175,0,626,6708.11,2709.22,0.0,9417.33,2096,681,0,2777,30043.93,9654.3,0.0,39698.23,1.21,35940,11455,0,47395,51944.41,16409.23,0.0,68353.64,34560,13205,0,47765,66231.3,24998.1,0.0,91229.4,157657,48745,0,206402,297533.17,91238.5,0.0,388771.67,228157,73405,943,302505,415708.88,132645.83,4904.76,553259.47
